Customer Reference ID,Item Purchased,Purchase Amount (USD),Date Purchase,Review Rating,Payment Method,Days Since Last Purchase,Churn Risk,Days Between Purchases,Predicted Days Until Next Purchase,Predicted Next Purchase Date,Purchase Count,Total Revenue,Customer Lifetime Value (CLV),Hour of Purchase,Minute of Purchase,Hour-Minute
4084,Loafers,95.0,2022-11-17,2.3,Credit Card,31,0,-107.0,-106.99999999999997,2022-08-02,24,2622.0,2622.0,0,0,00:00
3995,Sun Hat,29.0,2023-05-17,3.9,Cash,11,0,-57.0,-56.999999999999986,2023-03-21,20,2008.0,2008.0,0,0,00:00
4009,Scarf,39.0,2023-05-07,4.9,Credit Card,7,0,135.0,134.99999999999997,2023-09-19,20,1679.0,1679.0,0,0,00:00
4090,Slippers,59.0,2023-09-04,,Cash,2,0,134.0,133.99999999999997,2024-01-16,23,2302.0,2302.0,0,0,00:00
4117,Raincoat,99.0,2022-12-16,3.8,Credit Card,18,0,55.0,54.999999999999986,2023-02-09,26,2658.0,2658.0,0,0,00:00
3962,Sneakers,175.0,2023-01-24,2.9,Cash,6,0,0.24366110080395795,0.2436611008039578,2023-01-24,22,2607.0,2607.0,0,0,00:00
4032,Blouse,70.0,2023-09-11,3.4,Cash,19,0,169.0,168.99999999999997,2024-02-27,19,1830.0,1830.0,0,0,00:00
4063,Camisole,110.0,2022-11-27,1.4,Credit Card,3,0,-37.0,-36.99999999999999,2022-10-21,27,2764.0,2764.0,0,0,00:00
4095,Flip-Flops,54.0,2023-01-15,2.1,Credit Card,12,0,61.0,60.999999999999986,2023-03-17,21,1960.0,1960.0,0,0,00:00
3990,Belt,177.0,2023-01-11,4.7,Credit Card,20,0,9.0,8.999999999999998,2023-01-20,22,2255.0,2255.0,0,0,00:00
4078,Jacket,110.0,2023-04-30,1.5,Credit Card,5,0,-89.0,-88.99999999999999,2023-01-31,34,3706.0,3706.0,0,0,00:00
4045,Sun Hat,170.0,2022-11-29,2.3,Credit Card,30,0,-106.0,-105.99999999999997,2022-08-15,15,1682.0,1682.0,0,0,00:00
4064,Sandals,154.0,2022-10-08,2.7,Cash,15,0,-265.0,-264.99999999999994,2022-01-16,18,1965.0,1965.0,0,0,00:00
4070,Sandals,124.0,2023-08-27,1.6,Cash,26,0,8.0,7.999999999999998,2023-09-04,28,5734.0,5734.0,0,0,00:00
4122,Pajamas,154.0,2023-08-14,1.8,Credit Card,2,0,41.0,40.99999999999999,2023-09-24,32,6092.0,6092.0,0,0,00:00
3962,Backpack,169.0,2023-02-11,,Credit Card,6,0,18.0,17.999999999999996,2023-03-01,22,2607.0,2607.0,0,0,00:00
4031,Coat,170.0,2023-02-23,3.3,Cash,37,0,-79.0,-78.99999999999999,2022-12-06,21,2659.0,2659.0,0,0,00:00
4005,Vest,122.0,2023-10-01,2.0,Cash,0,0,2.0,1.9999999999999996,2023-10-03,21,2397.0,2397.0,0,0,00:00
3973,Overalls,110.0,2022-11-18,2.2,Cash,27,0,-64.0,-63.999999999999986,2022-09-15,29,5532.0,5532.0,0,0,00:00
3962,Hoodie,87.0,2023-05-12,,Cash,6,0,90.0,89.99999999999999,2023-08-10,22,2607.0,2607.0,0,0,00:00
4016,Sandals,161.0,2023-03-04,1.3,Cash,7,0,-135.0,-134.99999999999997,2022-10-20,16,1445.0,1445.0,0,0,00:00
4090,Umbrella,110.0,2022-12-11,3.8,Cash,2,0,-267.0,-266.99999999999994,2022-03-19,23,2302.0,2302.0,0,0,00:00
4122,Belt,89.0,2023-01-12,4.4,Credit Card,2,0,-214.0,-213.99999999999994,2022-06-12,32,6092.0,6092.0,0,0,00:00
4042,Tank Top,19.0,2022-11-21,2.8,Cash,28,0,-187.0,-186.99999999999997,2022-05-18,22,2441.0,2441.0,0,0,00:00
4062,Pants,110.0,2023-04-19,1.7,Credit Card,9,0,63.0,62.999999999999986,2023-06-21,22,1955.0,1955.0,0,0,00:00
4105,Polo Shirt,29.0,2023-03-29,2.8,Cash,7,0,-17.0,-16.999999999999996,2023-03-12,26,2398.0,2398.0,0,0,00:00
4044,Scarf,33.0,2023-02-20,3.7,Credit Card,38,0,-136.0,-135.99999999999997,2022-10-07,24,9405.0,9405.0,0,0,00:00
4122,Jacket,139.0,2023-02-26,2.0,Credit Card,2,0,45.0,44.99999999999999,2023-04-12,32,6092.0,6092.0,0,0,00:00
4040,Handbag,158.0,2022-11-30,1.1,Cash,4,0,-132.0,-131.99999999999997,2022-07-21,25,10427.0,10427.0,0,0,00:00
4081,Camisole,199.0,2023-01-10,2.6,Cash,9,0,-43.0,-42.99999999999999,2022-11-28,25,4627.0,4627.0,0,0,00:00
4108,Sneakers,125.0,2023-05-25,2.9,Cash,0,0,149.0,148.99999999999997,2023-10-21,26,7634.0,7634.0,0,0,00:00
4092,Handbag,156.0,2023-01-01,,Credit Card,25,0,91.0,90.99999999999999,2023-04-02,16,2050.0,2050.0,0,0,00:00
4097,Tank Top,92.0,2023-05-27,4.7,Cash,116,1,3.0,2.999999999999999,2023-05-30,11,4256.0,4256.0,0,0,00:00
4070,Backpack,138.0,2023-05-30,1.1,Cash,26,0,-89.0,-88.99999999999999,2023-03-02,28,5734.0,5734.0,0,0,00:00
4074,Socks,110.0,2023-09-04,1.1,Cash,9,0,68.0,67.99999999999999,2023-11-11,24,2458.0,2458.0,0,0,00:00
4034,Romper,110.0,2023-04-18,4.2,Cash,24,0,37.0,36.99999999999999,2023-05-25,32,3734.0,3734.0,0,0,00:00
4102,Swimsuit,110.0,2023-06-26,3.0,Credit Card,24,0,238.0,237.99999999999994,2024-02-19,26,4855.0,4855.0,0,0,00:00
3990,Sunglasses,97.0,2023-04-05,3.5,Cash,20,0,84.0,83.99999999999999,2023-06-28,22,2255.0,2255.0,0,0,00:00
4035,Wallet,31.0,2023-06-03,3.3,Cash,9,0,200.0,199.99999999999994,2023-12-20,18,5811.0,5811.0,0,0,00:00
4000,Backpack,54.0,2023-05-05,4.1,Cash,0,0,146.0,145.99999999999997,2023-09-28,25,2295.0,2295.0,0,0,00:00
4023,Trench Coat,110.0,2022-10-18,4.2,Credit Card,41,0,-119.0,-118.99999999999997,2022-06-21,25,2831.0,2831.0,0,0,00:00
4015,Loafers,122.0,2023-05-06,1.4,Cash,9,0,207.0,206.99999999999994,2023-11-29,16,1684.0,1684.0,0,0,00:00
4080,Coat,166.0,2023-09-21,3.4,Credit Card,9,0,164.0,163.99999999999997,2024-03-03,15,4481.0,4481.0,0,0,00:00
4052,Tie,110.0,2023-01-16,4.0,Credit Card,13,0,87.0,86.99999999999999,2023-04-13,21,2365.0,2365.0,0,0,00:00
4030,Pants,82.0,2023-02-07,2.7,Cash,63,0,-38.0,-37.99999999999999,2022-12-31,16,1786.0,1786.0,0,0,00:00
3969,Leggings,96.0,2023-08-07,2.8,Cash,16,0,3.0,2.999999999999999,2023-08-10,14,1245.0,1245.0,0,0,00:00
3994,Belt,23.0,2023-02-28,4.0,Credit Card,21,0,-67.0,-66.99999999999999,2022-12-23,25,2751.0,2751.0,0,0,00:00
4047,Pajamas,175.0,2023-01-02,1.3,Cash,36,0,-122.0,-121.99999999999997,2022-09-02,18,1946.0,1946.0,0,0,00:00
4029,Jeans,94.0,2023-08-17,2.4,Cash,0,0,17.0,16.999999999999996,2023-09-03,25,2242.0,2242.0,0,0,00:00
4073,Loafers,110.0,2022-10-25,3.8,Credit Card,1,0,18.0,17.999999999999996,2022-11-12,26,2866.0,2866.0,0,0,00:00
3999,Boots,82.0,2023-02-21,2.7,Cash,16,0,54.0,53.999999999999986,2023-04-16,20,1981.0,1981.0,0,0,00:00
4115,Jacket,178.0,2023-05-09,,Credit Card,11,0,19.0,18.999999999999996,2023-05-28,23,4917.0,4917.0,0,0,00:00
3998,Sneakers,164.0,2022-11-06,1.0,Credit Card,8,0,-112.0,-111.99999999999997,2022-07-17,21,2502.0,2502.0,0,0,00:00
4094,Shorts,95.0,2023-06-01,1.1,Credit Card,43,0,114.0,113.99999999999997,2023-09-23,18,1997.0,1997.0,0,0,00:00
4030,Polo Shirt,110.0,2023-03-18,2.7,Cash,63,0,39.0,38.99999999999999,2023-04-26,16,1786.0,1786.0,0,0,00:00
4003,Shorts,99.0,2023-03-25,1.9,Credit Card,1,0,-129.0,-128.99999999999997,2022-11-16,20,2301.0,2301.0,0,0,00:00
4001,Umbrella,177.0,2022-11-22,2.3,Cash,14,0,-51.0,-50.999999999999986,2022-10-02,22,5052.0,5052.0,0,0,00:00
3996,Sun Hat,110.0,2023-06-20,3.7,Credit Card,26,0,-54.0,-53.999999999999986,2023-04-27,16,1641.0,1641.0,0,0,00:00
3998,Tie,110.0,2023-07-10,3.3,Credit Card,8,0,246.0,245.99999999999994,2024-03-12,21,2502.0,2502.0,0,0,00:00
4017,Jacket,31.0,2023-05-15,4.5,Cash,3,0,-27.0,-26.999999999999993,2023-04-18,24,5232.0,5232.0,0,0,00:00
3986,Trousers,106.0,2022-10-12,1.6,Credit Card,6,0,-293.0,-292.99999999999994,2021-12-23,23,6427.0,6427.0,0,0,00:00
3967,Handbag,94.0,2022-11-15,1.8,Cash,5,0,-68.0,-67.99999999999999,2022-09-08,21,2183.0,2183.0,0,0,00:00
4038,Hoodie,181.0,2023-06-12,1.1,Credit Card,48,0,228.0,227.99999999999994,2024-01-26,19,1778.0,1778.0,0,0,00:00
4104,Swimsuit,199.0,2023-08-15,4.4,Cash,1,0,218.0,217.99999999999994,2024-03-20,18,2175.0,2175.0,0,0,00:00
3989,Trousers,144.0,2023-08-13,3.2,Credit Card,18,0,94.0,93.99999999999999,2023-11-15,22,2354.0,2354.0,0,0,00:00
4069,Jumpsuit,110.0,2023-07-18,2.3,Cash,57,0,87.0,86.99999999999999,2023-10-13,19,1585.0,1585.0,0,0,00:00
4023,Sneakers,140.0,2023-01-06,1.9,Cash,41,0,80.0,79.99999999999999,2023-03-27,25,2831.0,2831.0,0,0,00:00
4051,Pants,102.0,2022-12-29,2.2,Cash,7,0,-56.0,-55.999999999999986,2022-11-03,26,2643.0,2643.0,0,0,00:00
4004,Gloves,64.0,2023-03-04,2.1,Credit Card,7,0,-182.0,-181.99999999999997,2022-09-03,16,1676.0,1676.0,0,0,00:00
4009,Sneakers,134.0,2023-09-24,1.9,Credit Card,7,0,140.0,139.99999999999997,2024-02-11,20,1679.0,1679.0,0,0,00:00
4100,T-shirt,110.0,2023-01-03,1.5,Credit Card,8,0,25.0,24.999999999999993,2023-01-28,21,2408.0,2408.0,0,0,00:00
3965,Skirt,49.0,2022-10-23,2.8,Cash,3,0,-113.0,-112.99999999999997,2022-07-02,19,2028.0,2028.0,0,0,00:00
4038,Pajamas,110.0,2022-12-27,2.5,Credit Card,48,0,-167.0,-166.99999999999997,2022-07-13,19,1778.0,1778.0,0,0,00:00
4045,Gloves,35.0,2023-02-25,4.0,Cash,30,0,88.0,87.99999999999999,2023-05-24,15,1682.0,1682.0,0,0,00:00
3994,Pajamas,148.0,2023-07-15,2.5,Credit Card,21,0,137.0,136.99999999999997,2023-11-29,25,2751.0,2751.0,0,0,00:00
4052,Skirt,144.0,2023-01-22,2.6,Credit Card,13,0,6.0,5.999999999999998,2023-01-28,21,2365.0,2365.0,0,0,00:00
4071,Shorts,110.0,2023-05-17,2.5,Cash,39,0,227.0,226.99999999999994,2023-12-30,19,2346.0,2346.0,0,0,00:00
4095,Hat,168.0,2023-03-08,1.4,Credit Card,12,0,52.0,51.999999999999986,2023-04-29,21,1960.0,1960.0,0,0,00:00
3998,Flannel Shirt,110.0,2023-02-15,4.7,Cash,8,0,-145.0,-144.99999999999997,2022-09-23,21,2502.0,2502.0,0,0,00:00
4093,Camisole,51.0,2023-02-15,1.5,Cash,7,0,-106.0,-105.99999999999997,2022-11-01,25,2562.0,2562.0,0,0,00:00
4034,Blazer,110.0,2022-11-10,1.5,Credit Card,24,0,-159.0,-158.99999999999997,2022-06-04,32,3734.0,3734.0,0,0,00:00
3988,Slippers,169.0,2023-06-13,3.4,Credit Card,7,0,-96.0,-95.99999999999997,2023-03-09,25,2862.0,2862.0,0,0,00:00
3963,Kimono,52.0,2022-12-27,2.3,Cash,4,0,-218.0,-217.99999999999994,2022-05-23,20,2252.0,2252.0,0,0,00:00
4060,Skirt,21.0,2023-01-22,4.9,Credit Card,5,0,-247.0,-246.99999999999994,2022-05-20,18,5143.0,5143.0,0,0,00:00
4084,Flannel Shirt,183.0,2023-02-16,2.4,Credit Card,31,0,91.0,90.99999999999999,2023-05-18,24,2622.0,2622.0,0,0,00:00
3994,Raincoat,123.0,2023-03-27,1.4,Cash,21,0,-110.0,-109.99999999999997,2022-12-07,25,2751.0,2751.0,0,0,00:00
4074,Tank Top,124.0,2023-05-09,1.0,Cash,9,0,-118.0,-117.99999999999997,2023-01-11,24,2458.0,2458.0,0,0,00:00
4038,Sunglasses,71.0,2023-03-22,2.6,Credit Card,48,0,85.0,84.99999999999999,2023-06-15,19,1778.0,1778.0,0,0,00:00
3996,Cardigan,130.0,2023-01-10,2.4,Cash,26,0,-161.0,-160.99999999999997,2022-08-02,16,1641.0,1641.0,0,0,00:00
3958,Sun Hat,59.0,2023-06-15,4.3,Credit Card,17,0,168.0,167.99999999999997,2023-11-30,20,1664.0,1664.0,0,0,00:00
4096,Sneakers,156.0,2023-04-19,4.4,Cash,1,0,166.0,165.99999999999997,2023-10-02,12,3513.0,3513.0,0,0,00:00
4086,Loafers,128.0,2023-07-22,5.0,Credit Card,24,0,20.0,19.999999999999996,2023-08-11,24,2511.0,2511.0,0,0,00:00
4041,Skirt,107.0,2023-02-09,,Credit Card,8,0,119.0,118.99999999999997,2023-06-08,16,1446.0,1446.0,0,0,00:00
4122,Sweater,117.0,2023-05-19,2.6,Credit Card,2,0,82.0,81.99999999999999,2023-08-09,32,6092.0,6092.0,0,0,00:00
4032,Coat,61.0,2023-07-20,4.8,Cash,19,0,-53.0,-52.999999999999986,2023-05-28,19,1830.0,1830.0,0,0,00:00
4078,Leggings,45.0,2022-10-07,3.6,Credit Card,5,0,-205.0,-204.99999999999994,2022-03-16,34,3706.0,3706.0,0,0,00:00
4031,Tunic,23.0,2022-12-25,1.6,Credit Card,37,0,-60.0,-59.999999999999986,2022-10-26,21,2659.0,2659.0,0,0,00:00
4103,Pajamas,105.0,2023-04-03,3.3,Credit Card,11,0,-110.0,-109.99999999999997,2022-12-14,23,6705.0,6705.0,0,0,00:00
3994,Hat,36.0,2023-03-01,1.6,Credit Card,21,0,-26.0,-25.999999999999993,2023-02-03,25,2751.0,2751.0,0,0,00:00
4101,Raincoat,142.0,2023-07-03,4.0,Credit Card,9,0,219.0,218.99999999999994,2024-02-07,13,1493.0,1493.0,0,0,00:00
4070,Poncho,82.0,2023-04-09,,Cash,26,0,-51.0,-50.999999999999986,2023-02-17,28,5734.0,5734.0,0,0,00:00
4043,Umbrella,110.0,2023-01-25,4.5,Cash,6,0,-43.0,-42.99999999999999,2022-12-13,23,2779.0,2779.0,0,0,00:00
3985,Polo Shirt,110.0,2023-04-13,2.5,Cash,7,0,55.0,54.999999999999986,2023-06-07,25,2626.0,2626.0,0,0,00:00
4079,Sun Hat,141.0,2022-12-11,1.6,Credit Card,17,0,-43.0,-42.99999999999999,2022-10-29,12,1462.0,1462.0,0,0,00:00
3967,Loafers,110.0,2023-05-04,4.7,Cash,5,0,170.0,169.99999999999997,2023-10-21,21,2183.0,2183.0,0,0,00:00
3992,Vest,66.0,2023-07-15,4.0,Cash,9,0,134.0,133.99999999999997,2023-11-26,24,2568.0,2568.0,0,0,00:00
4098,Onesie,99.0,2023-07-19,1.7,Cash,10,0,202.0,201.99999999999994,2024-02-06,22,2145.0,2145.0,0,0,00:00
3986,Slippers,116.0,2022-10-23,1.4,Cash,6,0,11.0,10.999999999999998,2022-11-03,23,6427.0,6427.0,0,0,00:00
4035,Blouse,110.0,2023-02-22,3.0,Cash,9,0,-101.0,-100.99999999999997,2022-11-13,18,5811.0,5811.0,0,0,00:00
3963,Sandals,70.0,2023-09-19,3.5,Cash,4,0,266.0,265.99999999999994,2024-06-11,20,2252.0,2252.0,0,0,00:00
4059,T-shirt,30.0,2023-05-29,2.1,Cash,1,0,-62.0,-61.999999999999986,2023-03-28,22,2214.0,2214.0,0,0,00:00
4115,Umbrella,17.0,2022-12-29,4.1,Cash,11,0,-131.0,-130.99999999999997,2022-08-20,23,4917.0,4917.0,0,0,00:00
4013,Trench Coat,35.0,2023-01-11,4.6,Cash,40,0,-99.0,-98.99999999999997,2022-10-04,18,1683.0,1683.0,0,0,00:00
4071,Romper,176.0,2023-06-23,,Cash,39,0,37.0,36.99999999999999,2023-07-30,19,2346.0,2346.0,0,0,00:00
4048,Pants,47.0,2023-05-12,4.7,Cash,34,0,-108.0,-107.99999999999997,2023-01-24,21,2312.0,2312.0,0,0,00:00
3980,Wallet,110.0,2023-09-28,,Cash,3,0,278.0,277.99999999999994,2024-07-02,21,4471.0,4471.0,0,0,00:00
4040,Blouse,130.0,2023-02-15,3.4,Credit Card,4,0,77.0,76.99999999999999,2023-05-03,25,10427.0,10427.0,0,0,00:00
3971,Pants,45.0,2022-11-03,1.6,Cash,33,0,-299.0,-298.99999999999994,2022-01-08,18,1823.0,1823.0,0,0,00:00
4112,Pajamas,130.0,2023-09-01,,Credit Card,30,0,0.24366110080395795,0.2436611008039578,2023-09-01,10,1215.0,1215.0,0,0,00:00
4121,Sunglasses,11.0,2022-10-08,1.4,Cash,63,0,-139.0,-138.99999999999997,2022-05-22,18,2145.0,2145.0,0,0,00:00
4006,Poncho,14.0,2022-10-03,1.4,Cash,3,0,-83.0,-82.99999999999999,2022-07-12,25,2452.0,2452.0,0,0,00:00
4106,Sneakers,48.0,2023-08-02,4.9,Cash,24,0,215.0,214.99999999999994,2024-03-04,22,2502.0,2502.0,0,0,00:00
4091,Sweater,196.0,2023-03-24,3.1,Cash,43,0,117.0,116.99999999999997,2023-07-19,16,1892.0,1892.0,0,0,00:00
4013,Camisole,118.0,2023-01-26,3.4,Cash,40,0,15.0,14.999999999999996,2023-02-10,18,1683.0,1683.0,0,0,00:00
4028,Handbag,110.0,2023-06-15,2.2,Cash,40,0,71.0,70.99999999999999,2023-08-25,22,1947.0,1947.0,0,0,00:00
4007,Swimsuit,87.0,2023-03-23,4.6,Cash,46,0,116.0,115.99999999999997,2023-07-17,16,1763.0,1763.0,0,0,00:00
3962,Romper,110.0,2023-08-18,3.6,Credit Card,6,0,98.0,97.99999999999997,2023-11-24,22,2607.0,2607.0,0,0,00:00
3978,Jumpsuit,173.0,2023-03-11,3.5,Cash,3,0,-122.0,-121.99999999999997,2022-11-09,27,3440.0,3440.0,0,0,00:00
4094,Boots,127.0,2023-06-05,2.9,Credit Card,43,0,4.0,3.999999999999999,2023-06-09,18,1997.0,1997.0,0,0,00:00
4071,Umbrella,110.0,2023-02-16,4.4,Cash,39,0,-127.0,-126.99999999999997,2022-10-12,19,2346.0,2346.0,0,0,00:00
3979,Loafers,137.0,2022-12-30,1.9,Credit Card,23,0,-92.0,-91.99999999999999,2022-09-29,22,2445.0,2445.0,0,0,00:00
4088,Tie,14.0,2022-11-17,4.8,Credit Card,6,0,26.0,25.999999999999993,2022-12-13,22,2410.0,2410.0,0,0,00:00
4057,Romper,157.0,2023-04-20,1.3,Credit Card,3,0,193.0,192.99999999999994,2023-10-30,22,2120.0,2120.0,0,0,00:00
4006,Overalls,46.0,2023-02-21,,Cash,3,0,141.0,140.99999999999997,2023-07-12,25,2452.0,2452.0,0,0,00:00
4082,Hat,10.0,2023-01-30,4.5,Cash,17,0,-126.0,-125.99999999999997,2022-09-26,28,3460.0,3460.0,0,0,00:00
4038,Bowtie,71.0,2023-03-15,1.9,Cash,48,0,-7.0,-6.999999999999998,2023-03-08,19,1778.0,1778.0,0,0,00:00
4111,Raincoat,57.0,2023-07-31,3.6,Credit Card,6,0,-56.0,-55.999999999999986,2023-06-05,26,2781.0,2781.0,0,0,00:00
4111,Overalls,31.0,2023-08-06,4.9,Credit Card,6,0,6.0,5.999999999999998,2023-08-12,26,2781.0,2781.0,0,0,00:00
4087,Trench Coat,102.0,2022-10-10,3.1,Cash,23,0,-235.0,-234.99999999999994,2022-02-17,13,1469.0,1469.0,0,0,00:00
3971,Cardigan,110.0,2022-10-18,4.5,Cash,33,0,-16.0,-15.999999999999996,2022-10-02,18,1823.0,1823.0,0,0,00:00
4049,Sneakers,139.0,2023-07-26,1.5,Credit Card,3,0,180.0,179.99999999999997,2024-01-22,22,2399.0,2399.0,0,0,00:00
4058,Belt,139.0,2023-01-22,3.6,Cash,7,0,0.24366110080395795,0.2436611008039578,2023-01-22,16,1622.0,1622.0,0,0,00:00
3994,Flannel Shirt,109.0,2023-06-03,4.7,Credit Card,21,0,94.0,93.99999999999999,2023-09-05,25,2751.0,2751.0,0,0,00:00
4066,Romper,21.0,2023-07-02,,Cash,9,0,247.0,246.99999999999994,2024-03-05,18,1832.0,1832.0,0,0,00:00
4051,Gloves,105.0,2022-11-10,2.5,Credit Card,7,0,-49.0,-48.999999999999986,2022-09-22,26,2643.0,2643.0,0,0,00:00
4055,Blazer,14.0,2023-02-13,,Cash,14,0,96.0,95.99999999999997,2023-05-20,18,4458.0,4458.0,0,0,00:00
4052,Handbag,27.0,2023-09-11,1.7,Cash,13,0,232.0,231.99999999999994,2024-04-30,21,2365.0,2365.0,0,0,00:00
3960,Hoodie,197.0,2023-05-08,1.1,Cash,17,0,122.0,121.99999999999997,2023-09-07,18,1764.0,1764.0,0,0,00:00
4029,Blazer,36.0,2022-10-27,1.6,Cash,0,0,-294.0,-293.99999999999994,2022-01-06,25,2242.0,2242.0,0,0,00:00
4045,Tie,198.0,2023-03-07,3.3,Cash,30,0,10.0,9.999999999999998,2023-03-17,15,1682.0,1682.0,0,0,00:00
4046,Jumpsuit,44.0,2023-06-09,2.4,Cash,11,0,180.0,179.99999999999997,2023-12-06,12,1368.0,1368.0,0,0,00:00
4035,Leggings,110.0,2023-08-29,4.3,Credit Card,9,0,188.0,187.99999999999997,2024-03-04,18,5811.0,5811.0,0,0,00:00
4071,Hoodie,174.0,2023-08-23,2.8,Credit Card,39,0,188.0,187.99999999999997,2024-02-27,19,2346.0,2346.0,0,0,00:00
4100,Handbag,110.0,2023-04-30,3.5,Credit Card,8,0,117.0,116.99999999999997,2023-08-25,21,2408.0,2408.0,0,0,00:00
3979,Hoodie,128.0,2022-11-19,1.5,Credit Card,23,0,-41.0,-40.99999999999999,2022-10-09,22,2445.0,2445.0,0,0,00:00
4012,Jacket,132.0,2023-03-01,4.1,Cash,13,0,22.0,21.999999999999996,2023-03-23,17,4092.0,4092.0,0,0,00:00
4070,Camisole,44.0,2023-01-23,2.3,Cash,26,0,-76.0,-75.99999999999999,2022-11-08,28,5734.0,5734.0,0,0,00:00
4063,Boots,110.0,2023-05-23,2.0,Credit Card,3,0,177.0,176.99999999999997,2023-11-16,27,2764.0,2764.0,0,0,00:00
4070,Hoodie,127.0,2023-06-17,2.9,Credit Card,26,0,145.0,144.99999999999997,2023-11-09,28,5734.0,5734.0,0,0,00:00
4030,Coat,110.0,2023-06-26,3.7,Cash,63,0,100.0,99.99999999999997,2023-10-04,16,1786.0,1786.0,0,0,00:00
3998,Sunglasses,61.0,2023-02-13,2.4,Credit Card,8,0,-2.0,-1.9999999999999996,2023-02-11,21,2502.0,2502.0,0,0,00:00
4065,Sweater,90.0,2023-02-20,1.3,Cash,6,0,68.0,67.99999999999999,2023-04-29,29,3407.0,3407.0,0,0,00:00
4063,Hoodie,141.0,2023-01-18,3.6,Credit Card,3,0,-125.0,-124.99999999999997,2022-09-15,27,2764.0,2764.0,0,0,00:00
3992,Poncho,149.0,2023-05-24,1.5,Cash,9,0,-52.0,-51.999999999999986,2023-04-02,24,2568.0,2568.0,0,0,00:00
4107,Cardigan,19.0,2022-10-28,2.8,Credit Card,66,0,-123.0,-122.99999999999997,2022-06-27,20,2303.0,2303.0,0,0,00:00
4110,Sun Hat,58.0,2023-04-22,3.2,Cash,0,0,36.0,35.99999999999999,2023-05-28,22,4577.0,4577.0,0,0,00:00
3979,Kimono,22.0,2023-04-12,4.5,Credit Card,23,0,144.0,143.99999999999997,2023-09-03,22,2445.0,2445.0,0,0,00:00
3993,T-shirt,94.0,2022-11-13,2.7,Cash,4,0,-30.0,-29.999999999999993,2022-10-14,21,2302.0,2302.0,0,0,00:00
4010,Belt,104.0,2023-07-06,1.3,Credit Card,24,0,275.0,274.99999999999994,2024-04-06,24,7063.0,7063.0,0,0,00:00
4034,Umbrella,112.0,2023-05-21,3.0,Credit Card,24,0,192.0,191.99999999999994,2023-11-29,32,3734.0,3734.0,0,0,00:00
4078,Trench Coat,108.0,2023-08-31,4.8,Credit Card,5,0,328.0,327.99999999999994,2024-07-24,34,3706.0,3706.0,0,0,00:00
4091,Camisole,57.0,2023-03-30,1.8,Cash,43,0,6.0,5.999999999999998,2023-04-05,16,1892.0,1892.0,0,0,00:00
4042,Blouse,137.0,2023-05-02,1.9,Credit Card,28,0,162.0,161.99999999999997,2023-10-11,22,2441.0,2441.0,0,0,00:00
3973,Onesie,142.0,2023-02-10,,Cash,27,0,84.0,83.99999999999999,2023-05-05,29,5532.0,5532.0,0,0,00:00
4108,Kimono,31.0,2023-05-02,2.4,Cash,0,0,-23.0,-22.999999999999996,2023-04-09,26,7634.0,7634.0,0,0,00:00
4053,Trench Coat,30.0,2023-05-29,1.6,Cash,31,0,-13.0,-12.999999999999996,2023-05-16,17,2283.0,2283.0,0,0,00:00
3979,Umbrella,56.0,2022-12-08,3.1,Credit Card,23,0,-125.0,-124.99999999999997,2022-08-05,22,2445.0,2445.0,0,0,00:00
3958,Umbrella,92.0,2023-09-14,2.5,Credit Card,17,0,91.0,90.99999999999999,2023-12-14,20,1664.0,1664.0,0,0,00:00
4061,Polo Shirt,110.0,2023-04-18,4.8,Cash,63,0,-103.0,-102.99999999999997,2023-01-05,18,1614.0,1614.0,0,0,00:00
4120,Tank Top,85.0,2023-01-29,2.5,Cash,1,0,-244.0,-243.99999999999994,2022-05-30,19,2191.0,2191.0,0,0,00:00
4026,Shorts,164.0,2023-04-26,1.7,Credit Card,42,0,-91.0,-90.99999999999999,2023-01-25,16,1594.0,1594.0,0,0,00:00
4063,Vest,52.0,2023-07-12,3.5,Cash,3,0,175.0,174.99999999999997,2024-01-03,27,2764.0,2764.0,0,0,00:00
4001,T-shirt,99.0,2022-11-05,4.0,Credit Card,14,0,-17.0,-16.999999999999996,2022-10-19,22,5052.0,5052.0,0,0,00:00
4099,Flip-Flops,196.0,2023-04-08,4.8,Credit Card,15,0,-22.0,-21.999999999999996,2023-03-17,18,6222.0,6222.0,0,0,00:00
4075,Socks,100.0,2023-09-04,4.4,Credit Card,6,0,250.0,249.99999999999994,2024-05-11,28,7746.0,7746.0,0,0,00:00
4102,Poncho,121.0,2023-03-03,4.8,Credit Card,24,0,-115.0,-114.99999999999997,2022-11-08,26,4855.0,4855.0,0,0,00:00
3992,T-shirt,24.0,2023-09-22,2.2,Credit Card,9,0,121.0,120.99999999999997,2024-01-21,24,2568.0,2568.0,0,0,00:00
4008,Romper,110.0,2022-11-15,4.9,Cash,24,0,-296.0,-295.99999999999994,2022-01-23,27,2754.0,2754.0,0,0,00:00
4004,Belt,103.0,2023-06-24,2.9,Cash,7,0,112.0,111.99999999999997,2023-10-14,16,1676.0,1676.0,0,0,00:00
4054,Tank Top,183.0,2023-04-10,4.8,Credit Card,24,0,77.0,76.99999999999999,2023-06-26,20,5755.0,5755.0,0,0,00:00
4031,Polo Shirt,110.0,2023-06-23,,Credit Card,37,0,180.0,179.99999999999997,2023-12-20,21,2659.0,2659.0,0,0,00:00
